id,headshot,firstName,lastName,sweaterNumber,position,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthCountry,team_code,season
8481014,https://assets.nhle.com/mugs/nhl/20242025/NYI/8481014.png,Alexander,Romanov,28,DEF,D,L,73,220,185,100,2000-01-06,Moscow,RUS,NYI,20242025
8477405,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477405.png,Marcus,Hogberg,50,GK,G,L,77,234,196,106,1994-11-25,Orebro,SWE,NYI,20242025
8478009,https://assets.nhle.com/mugs/nhl/20242025/NYI/8478009.png,Ilya,Sorokin,30,GK,G,L,76,211,193,96,1995-08-04,Mezhdurechensk,RUS,NYI,20242025
8473575,https://assets.nhle.com/mugs/nhl/20242025/NYI/8473575.png,Semyon,Varlamov,40,GK,G,L,74,201,188,91,1988-04-27,Samara,RUS,NYI,20242025
8477979,https://assets.nhle.com/mugs/nhl/20242025/NYR/8477979.png,Nicolas,Aube-Kubel,96,FWD,R,R,72,213,183,97,1996-05-10,Slave Lake,CAN,NYR,20242025
8482132,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482132.png,Brett,Berard,65,FWD,L,L,69,175,175,79,2002-09-09,Providence,USA,NYR,20242025
8477380,https://assets.nhle.com/mugs/nhl/20242025/NYR/8477380.png,Jonny,Brodzinski,22,FWD,C,R,72,211,183,96,1993-06-19,Ham Lake,USA,NYR,20242025
8475842,https://assets.nhle.com/mugs/nhl/20242025/NYR/8475842.png,Sam,Carrick,39,FWD,C,R,72,202,183,92,1992-02-04,Markham,CAN,NYR,20242025
8482157,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482157.png,Will,Cuylle,50,FWD,L,L,75,212,191,96,2002-02-05,Toronto,CAN,NYR,20242025
8481726,https://assets.nhle.com/mugs/nhl/20242025/NYR/8481726.png,Adam,Edstrom,84,FWD,C,L,79,241,201,109,2000-10-12,Karlstad,SWE,NYR,20242025
8481560,https://assets.nhle.com/mugs/nhl/20242025/NYR/8481560.png,Arthur,Kaliyev,34,FWD,R,L,74,210,188,95,2001-06-26,Tashkent,UZB,NYR,20242025
8482109,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482109.png,Alexis,Lafrenière,13,FWD,L,L,74,196,188,89,2001-10-11,St-Eustache,CAN,NYR,20242025
8476468,https://assets.nhle.com/mugs/nhl/20242025/NYR/8476468.png,J.T.,Miller,8,FWD,L,L,73,218,185,99,1993-03-14,East Palestine,USA,NYR,20242025
8482747,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482747.png,Brennan,Othmann,78,FWD,L,L,72,192,183,87,2003-01-05,Pickering,CAN,NYR,20242025
8478550,https://assets.nhle.com/mugs/nhl/20242025/NYR/8478550.png,Artemi,Panarin,10,FWD,L,R,72,177,183,80,1991-10-30,Korkino,RUS,NYR,20242025
8481704,https://assets.nhle.com/mugs/nhl/20242025/NYR/8481704.png,Juuso,Parssinen,71,FWD,C,L,75,212,191,96,2001-02-01,Hameenlinna,FIN,NYR,20242025
8484210,https://assets.nhle.com/mugs/nhl/20242025/NYR/8484210.png,Gabe,Perreault,94,FWD,R,L,71,178,180,81,2005-05-07,Sherbrooke,CAN,NYR,20242025
8482460,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482460.png,Matt,Rempe,73,FWD,C,R,81,255,206,116,2002-06-29,Calgary,CAN,NYR,20242025
8476389,https://assets.nhle.com/mugs/nhl/20242025/NYR/8476389.png,Vincent,Trocheck,16,FWD,C,R,71,188,180,85,1993-07-11,Pittsburgh,USA,NYR,20242025
8476459,https://assets.nhle.com/mugs/nhl/20242025/NYR/8476459.png,Mika,Zibanejad,93,FWD,C,R,74,203,188,92,1993-04-18,Stockholm,SWE,NYR,20242025
8478840,https://assets.nhle.com/mugs/nhl/20242025/NYR/8478840.png,Will,Borgen,17,DEF,D,R,75,204,191,93,1996-12-19,Moorhead,USA,NYR,20242025
8475177,https://assets.nhle.com/mugs/nhl/20242025/NYR/8475177.png,Calvin,de Haan,44,DEF,D,L,73,192,185,87,1991-05-09,Carp,CAN,NYR,20242025
8479323,https://assets.nhle.com/mugs/nhl/20242025/NYR/8479323.png,Adam,Fox,23,DEF,D,R,71,180,180,82,1998-02-17,Jericho,USA,NYR,20242025
8481708,https://assets.nhle.com/mugs/nhl/20242025/NYR/8481708.png,Zac,Jones,6,DEF,D,L,71,190,180,86,2000-10-18,Richmond,USA,NYR,20242025
8480817,https://assets.nhle.com/mugs/nhl/20242025/NYR/8480817.png,K'Andre,Miller,79,DEF,D,L,77,210,196,95,2000-01-21,St. Paul,USA,NYR,20242025
8482073,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482073.png,Braden,Schneider,4,DEF,D,R,76,213,193,97,2001-09-20,Prince Albert,CAN,NYR,20242025
8477369,https://assets.nhle.com/mugs/nhl/20242025/NYR/8477369.png,Carson,Soucy,24,DEF,D,L,77,208,196,94,1994-07-27,Viking,CAN,NYR,20242025
8480001,https://assets.nhle.com/mugs/nhl/20242025/NYR/8480001.png,Urho,Vaakanainen,18,DEF,D,L,74,205,188,93,1999-01-01,Joensuu,FIN,NYR,20242025
8471734,https://assets.nhle.com/mugs/nhl/20242025/NYR/8471734.png,Jonathan,Quick,32,GK,G,L,73,220,185,100,1986-01-21,Milford,USA,NYR,20242025
8478048,https://assets.nhle.com/mugs/nhl/20242025/NYR/8478048.png,Igor,Shesterkin,31,GK,G,L,73,195,185,88,1995-12-30,Moscow,RUS,NYR,20242025
8478020,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478020.png,Michael,Amadio,22,FWD,R,R,73,199,185,90,1996-05-13,Sault Ste. Marie,CAN,OTT,20242025
8480208,https://assets.nhle.com/mugs/nhl/20242025/OTT/8480208.png,Drake,Batherson,19,FWD,R,R,75,200,191,91,1998-04-27,Fort Wayne,USA,OTT,20242025
8483579,https://assets.nhle.com/mugs/nhl/20242025/OTT/8483579.png,Wyatt,Bongiovanni,49,FWD,L,L,72,193,183,88,1999-07-24,Birmingham,USA,OTT,20242025
8482674,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482674.png,Tyler,Boucher,54,FWD,R,R,74,216,188,98,2003-01-16,Scottsdale,USA,OTT,20242025
8476393,https://assets.nhle.com/mugs/nhl/20242025/OTT/8476393.png,Nick,Cousins,21,FWD,C,L,71,186,180,84,1993-07-20,Belleville,CAN,OTT,20242025
8481528,https://assets.nhle.com/mugs/nhl/20242025/OTT/8481528.png,Dylan,Cozens,24,FWD,C,R,75,207,191,94,2001-02-09,Whitehorse,CAN,OTT,20242025
8481065,https://assets.nhle.com/mugs/nhl/20242025/OTT/8481065.png,Angus,Crookshank,59,FWD,L,L,70,183,178,83,1999-10-02,North Vancouver,CAN,OTT,20242025
8478874,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478874.png,Adam,Gaudette,81,FWD,R,R,73,187,185,85,1996-10-03,Braintree,USA,OTT,20242025
8473512,https://assets.nhle.com/mugs/nhl/20242025/OTT/8473512.png,Claude,Giroux,28,FWD,R,R,71,188,180,85,1988-01-12,Hearst,CAN,OTT,20242025
8482092,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482092.png,Ridly,Greig,71,FWD,C,L,72,188,183,85,2002-08-08,Lethbridge,CAN,OTT,20242025
8483676,https://assets.nhle.com/mugs/nhl/20242025/OTT/8483676.png,Stephen,Halliday,83,FWD,C,L,76,212,193,96,2002-07-02,Ajax,CAN,OTT,20242025
8478146,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478146.png,Matthew,Highmore,15,FWD,C,L,71,186,180,84,1996-02-27,Halifax,CAN,OTT,20242025
8478173,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478173.png,Hayden,Hodgson,42,FWD,R,R,74,221,188,100,1996-03-02,Windsor,CAN,OTT,20242025
8480890,https://assets.nhle.com/mugs/nhl/20242025/OTT/8480890.png,Jan,Jenik,14,FWD,C,L,74,199,188,90,2000-09-15,Nymburk,CZE,OTT,20242025
8479772,https://assets.nhle.com/mugs/nhl/20242025/OTT/8479772.png,Zack,MacEwen,17,FWD,R,R,76,227,193,103,1996-07-08,Charlottetown,CAN,OTT,20242025
8474102,https://assets.nhle.com/mugs/nhl/20242025/OTT/8474102.png,David,Perron,57,FWD,L,R,72,198,183,90,1988-05-28,Sherbrooke,CAN,OTT,20242025
8479516,https://assets.nhle.com/mugs/nhl/20242025/OTT/8479516.png,Garrett,Pilon,45,FWD,C,R,72,192,183,87,1998-04-13,Mineola,USA,OTT,20242025
8481596,https://assets.nhle.com/mugs/nhl/20242025/OTT/8481596.png,Shane,Pinto,12,FWD,C,R,75,204,191,93,2000-11-12,Franklin Square,USA,OTT,20242025
8481133,https://assets.nhle.com/mugs/nhl/20242025/OTT/8481133.png,Cole,Reinhardt,51,FWD,L,L,73,207,185,94,2000-02-01,Calgary,CAN,OTT,20242025
8482116,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482116.png,Tim,Stützle,18,FWD,C,L,72,192,183,87,2002-01-15,Viersen,DEU,OTT,20242025
8480801,https://assets.nhle.com/mugs/nhl/20242025/OTT/8480801.png,Brady,Tkachuk,7,FWD,L,L,76,225,193,102,1999-09-16,Scottsdale,USA,OTT,20242025
8480188,https://assets.nhle.com/mugs/nhl/20242025/OTT/8480188.png,Fabian,Zetterlund,20,FWD,L,R,71,220,180,100,1999-08-25,Karlstad,SWE,OTT,20242025
8478469,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478469.png,Thomas,Chabot,72,DEF,D,L,73,203,185,92,1997-01-30,Sainte-Marie,CAN,OTT,20242025
8478502,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478502.png,Dennis,Gilbert,6,DEF,D,L,74,216,188,98,1996-10-30,Buffalo,USA,OTT,20242025
8483683,https://assets.nhle.com/mugs/nhl/20242025/OTT/8483683.png,Tomas,Hamara,98,DEF,D,L,72,194,183,88,2004-03-09,Prague,CZE,OTT,20242025
8474612,https://assets.nhle.com/mugs/nhl/20242025/OTT/8474612.png,Travis,Hamonic,23,DEF,D,R,72,195,183,88,1990-08-16,St. Malo,CAN,OTT,20242025
8475324,https://assets.nhle.com/mugs/nhl/20242025/OTT/8475324.png,Nick,Jensen,3,DEF,D,R,72,196,183,89,1990-09-21,Rogers,USA,OTT,20242025
8482095,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482095.png,Tyler,Kleven,43,DEF,D,L,77,221,196,100,2002-01-10,Fargo,USA,OTT,20242025
8484321,https://assets.nhle.com/mugs/nhl/20242025/OTT/8484321.png,Nikolas,Matinpalo,33,DEF,D,R,75,211,191,96,1998-10-05,Espoo,FIN,OTT,20242025
8482105,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482105.png,Jake,Sanderson,85,DEF,D,L,74,204,188,93,2002-07-08,Whitefish,USA,OTT,20242025
8482131,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482131.png,Donovan,Sebrango,37,DEF,D,L,74,221,188,100,2002-01-12,Ottawa,CAN,OTT,20242025
8481606,https://assets.nhle.com/mugs/nhl/20242025/OTT/8481606.png,Jordan,Spence,NA,DEF,D,R,71,180,180,82,2001-02-24,Manly,AUS,OTT,20242025
8484759,https://assets.nhle.com/mugs/nhl/20242025/OTT/8484759.png,Carter,Yakemchuk,58,DEF,D,R,75,209,191,95,2005-09-29,Fort McMurray,CAN,OTT,20242025
8482245,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482245.png,Artem,Zub,2,DEF,D,R,75,200,191,91,1995-10-03,Khabarovsk,RUS,OTT,20242025
8476341,https://assets.nhle.com/mugs/nhl/20242025/OTT/8476341.png,Anton,Forsberg,31,GK,G,L,75,198,191,90,1992-11-27,Härnösand,SWE,OTT,20242025
8482447,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482447.png,Leevi,Meriläinen,1,GK,G,L,75,186,191,84,2002-08-13,Oulu,FIN,OTT,20242025
8481544,https://assets.nhle.com/mugs/nhl/20242025/OTT/8481544.png,Mads,Sogaard,40,GK,G,L,79,217,201,98,2000-12-13,Aalborg,DNK,OTT,20242025
8476999,https://assets.nhle.com/mugs/nhl/20242025/OTT/8476999.png,Linus,Ullmark,35,GK,G,L,76,215,193,98,1993-07-31,Lugnvik,SWE,OTT,20242025
8481553,https://assets.nhle.com/mugs/nhl/20242025/PHI/8481553.png,Bobby,Brink,10,FWD,R,R,68,169,173,77,2001-07-08,Minnetonka,USA,PHI,20242025
8480220,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480220.png,Noah,Cates,27,FWD,L,L,74,194,188,88,1999-02-05,Stillwater,USA,PHI,20242025
8476461,https://assets.nhle.com/mugs/nhl/20242025/PHI/8476461.png,Sean,Couturier,14,FWD,C,L,76,210,193,95,1992-12-07,Phoenix,USA,PHI,20242025
8475235,https://assets.nhle.com/mugs/nhl/20242025/PHI/8475235.png,Nicolas,Deslauriers,44,FWD,L,L,73,218,185,99,1991-02-22,LaSalle,CAN,PHI,20242025
8485483,https://assets.nhle.com/mugs/nhl/20242025/PHI/8485483.png,Karsen,Dorwart,23,FWD,L,L,73,194,185,88,2002-09-17,Sherwood,USA,PHI,20242025
8482159,https://assets.nhle.com/mugs/nhl/20242025/PHI/8482159.png,Tyson,Foerster,71,FWD,R,R,74,215,188,98,2002-01-18,Alliston,CAN,PHI,20242025
8477903,https://assets.nhle.com/mugs/nhl/20242025/PHI/8477903.png,Garnet,Hathaway,19,FWD,R,R,74,212,188,96,1991-11-23,Naples,USA,PHI,20242025
8483461,https://assets.nhle.com/mugs/nhl/20242025/PHI/8483461.png,Devin,Kaplan,68,FWD,R,R,74,199,188,90,2004-01-10,Bridgewater,USA,PHI,20242025
8478439,https://assets.nhle.com/mugs/nhl/20242025/PHI/8478439.png,Travis,Konecny,11,FWD,R,R,70,192,178,87,1997-03-11,London,CAN,PHI,20242025
8484387,https://assets.nhle.com/mugs/nhl/20242025/PHI/8484387.png,Matvei,Michkov,39,FWD,R,L,70,172,178,78,2004-12-09,Perm,RUS,PHI,20242025
8481592,https://assets.nhle.com/mugs/nhl/20242025/PHI/8481592.png,Jakob,Pelletier,22,FWD,L,L,69,170,175,77,2001-03-07,Québec City,CAN,PHI,20242025
8480015,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480015.png,Owen,Tippett,74,FWD,R,R,73,210,185,95,1999-02-16,Peterborough,CAN,PHI,20242025
8481533,https://assets.nhle.com/mugs/nhl/20242025/PHI/8481533.png,Trevor,Zegras,NA,FWD,C,L,72,185,183,84,2001-03-20,Bedford,USA,PHI,20242025
8482142,https://assets.nhle.com/mugs/nhl/20242025/PHI/8482142.png,Jamie,Drysdale,9,DEF,D,R,71,185,180,84,2002-04-08,Toronto,CAN,PHI,20242025
8475176,https://assets.nhle.com/mugs/nhl/20242025/PHI/8475176.png,Ryan,Ellis,94,DEF,D,R,70,180,178,82,1991-01-03,Hamilton,CAN,PHI,20242025
8477499,https://assets.nhle.com/mugs/nhl/20242025/PHI/8477499.png,Rasmus,Ristolainen,55,DEF,D,R,76,208,193,94,1994-10-27,Turku,FIN,PHI,20242025
8477948,https://assets.nhle.com/mugs/nhl/20242025/PHI/8477948.png,Travis,Sanheim,6,DEF,D,L,76,222,193,101,1996-03-29,Elkhorn,CAN,PHI,20242025
8476372,https://assets.nhle.com/mugs/nhl/20242025/PHI/8476372.png,Nick,Seeler,24,DEF,D,L,75,197,191,89,1993-06-03,Eden Prairie,USA,PHI,20242025
8481546,https://assets.nhle.com/mugs/nhl/20242025/PHI/8481546.png,Cam,York,8,DEF,D,L,72,194,183,88,2001-01-05,Anaheim,USA,PHI,20242025
8481178,https://assets.nhle.com/mugs/nhl/20242025/PHI/8481178.png,Egor,Zamula,5,DEF,D,L,75,200,191,91,2000-03-30,Chelyabinsk,RUS,PHI,20242025
8481035,https://assets.nhle.com/mugs/nhl/20242025/PHI/8481035.png,Samuel,Ersson,33,GK,G,L,75,194,191,88,1999-10-20,Falun,SWE,PHI,20242025
8478905,https://assets.nhle.com/mugs/nhl/20242025/PHI/8478905.png,Ivan,Fedotov,82,GK,G,L,79,214,201,97,1996-11-28,Lappeenranta,FIN,PHI,20242025
8482783,https://assets.nhle.com/mugs/nhl/20242025/PHI/8482783.png,Aleksei,Kolosov,35,GK,G,L,73,185,185,84,2002-01-04,Minsk,BLR,PHI,20242025
8478569,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478569.png,Noel,Acciari,55,FWD,C,R,71,209,180,95,1991-12-01,Johnston,USA,PIT,20242025
8471675,https://assets.nhle.com/mugs/nhl/20242025/PIT/8471675.png,Sidney,Crosby,87,FWD,C,L,71,200,180,91,1987-08-07,Cole Harbour,CAN,PIT,20242025
8480980,https://assets.nhle.com/mugs/nhl/20242025/PIT/8480980.png,Connor,Dewar,19,FWD,C,L,70,192,178,87,1999-06-26,The Pas,CAN,PIT,20242025
8475763,https://assets.nhle.com/mugs/nhl/20242025/PIT/8475763.png,Kevin,Hayes,13,FWD,R,L,77,216,196,98,1992-05-08,Dorchester,USA,PIT,20242025
8478046,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478046.png,Danton,Heinen,43,FWD,L,L,74,195,188,88,1995-07-05,Langley,CAN,PIT,20242025
8478147,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478147.png,Bokondji,Imama,14,FWD,L,L,73,221,185,100,1996-08-03,Montréal,CAN,PIT,20242025
8481481,https://assets.nhle.com/mugs/nhl/20242025/PIT/8481481.png,Blake,Lizotte,46,FWD,C,L,69,173,175,78,1997-12-13,Lindstrom,USA,PIT,20242025
8471215,https://assets.nhle.com/mugs/nhl/20242025/PIT/8471215.png,Evgeni,Malkin,71,FWD,C,L,77,210,196,95,1986-07-31,Magnitogorsk,RUS,PIT,20242025
8483487,https://assets.nhle.com/mugs/nhl/20242025/PIT/8483487.png,Rutger,McGroarty,2,FWD,R,L,73,203,185,92,2004-03-30,Lincoln,USA,PIT,20242025
8476442,https://assets.nhle.com/mugs/nhl/20242025/PIT/8476442.png,Matt,Nieto,83,FWD,L,L,71,189,180,86,1992-11-05,Long Beach,USA,PIT,20242025
8478438,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478438.png,Tommy,Novak,18,FWD,C,L,73,179,185,81,1997-04-28,St. Paul,USA,PIT,20242025
8476483,https://assets.nhle.com/mugs/nhl/20242025/PIT/8476483.png,Rickard,Rakell,67,FWD,R,R,73,191,185,87,1993-05-05,Sundbyberg,SWE,PIT,20242025
8475810,https://assets.nhle.com/mugs/nhl/20242025/PIT/8475810.png,Bryan,Rust,17,FWD,R,R,71,198,180,90,1992-05-11,Pontiac,USA,PIT,20242025
8481577,https://assets.nhle.com/mugs/nhl/20242025/PIT/8481577.png,Philip,Tomasino,53,FWD,C,R,72,190,183,86,2001-07-28,Mississauga,CAN,PIT,20242025
8477365,https://assets.nhle.com/mugs/nhl/20242025/PIT/8477365.png,Connor,Clifton,75,DEF,D,R,71,195,180,88,1995-04-28,Matawan,USA,PIT,20242025
8477435,https://assets.nhle.com/mugs/nhl/20242025/PIT/8477435.png,Ryan,Graves,27,DEF,D,L,77,222,196,101,1995-05-21,Yarmouth,CAN,PIT,20242025
8476891,https://assets.nhle.com/mugs/nhl/20242025/PIT/8476891.png,Matt,Grzelcyk,24,DEF,D,L,70,180,178,82,1994-01-05,Charlestown,USA,PIT,20242025
8480058,https://assets.nhle.com/mugs/nhl/20242025/PIT/8480058.png,P.O,Joseph,73,DEF,D,L,74,185,188,84,1999-07-01,Laval,CAN,PIT,20242025
8474578,https://assets.nhle.com/mugs/nhl/20242025/PIT/8474578.png,Erik,Karlsson,65,DEF,D,R,72,186,183,84,1990-05-31,Landsbro,SWE,PIT,20242025
8481609,https://assets.nhle.com/mugs/nhl/20242025/PIT/8481609.png,Vladislav,Kolyachonok,23,DEF,D,L,74,195,188,88,2001-05-26,Minsk,BLR,PIT,20242025
8471724,https://assets.nhle.com/mugs/nhl/20242025/PIT/8471724.png,Kris,Letang,58,DEF,D,R,72,193,183,88,1987-04-24,Montréal,CAN,PIT,20242025
8478854,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478854.png,Ryan,Shea,5,DEF,D,L,73,220,185,100,1997-02-11,Milton,USA,PIT,20242025
8477465,https://assets.nhle.com/mugs/nhl/20242025/PIT/8477465.png,Tristan,Jarry,35,GK,G,L,74,195,188,88,1995-04-29,Surrey,CAN,PIT,20242025
8477968,https://assets.nhle.com/mugs/nhl/20242025/PIT/8477968.png,Alex,Nedeljkovic,39,GK,G,L,72,203,183,92,1996-01-07,Parma,USA,PIT,20242025
8482133,https://assets.nhle.com/mugs/nhl/20242025/SJS/8482133.png,Thomas,Bordeleau,17,FWD,C,L,70,180,178,82,2002-01-03,Houston,USA,SJS,20242025
8484801,https://assets.nhle.com/mugs/nhl/20242025/SJS/8484801.png,Macklin,Celebrini,71,FWD,C,L,72,190,183,86,2006-06-13,North Vancouver,CAN,SJS,20242025
8474053,https://assets.nhle.com/mugs/nhl/20242025/SJS/8474053.png,Logan,Couture,39,FWD,C,L,73,206,185,93,1989-03-28,Guelph,CAN,SJS,20242025
8480848,https://assets.nhle.com/mugs/nhl/20242025/SJS/8480848.png,Ty,Dellandrea,53,FWD,C,R,74,190,188,86,2000-07-21,Port Perry,CAN,SJS,20242025
8482667,https://assets.nhle.com/mugs/nhl/20242025/SJS/8482667.png,William,Eklund,72,FWD,L,L,71,181,180,82,2002-10-12,Stockholm,SWE,SJS,20242025
8476624,https://assets.nhle.com/mugs/nhl/20242025/SJS/8476624.png,Barclay,Goodrow,23,FWD,R,L,74,209,188,95,1993-02-26,Toronto,CAN,SJS,20242025
8479393,https://assets.nhle.com/mugs/nhl/20242025/SJS/8479393.png,Noah,Gregor,9,FWD,C,L,72,201,183,91,1998-07-28,Beaumont,CAN,SJS,20242025
8479336,https://assets.nhle.com/mugs/nhl/20242025/SJS/8479336.png,Carl,Grundstrom,91,FWD,R,L,72,200,183,91,1997-12-01,Umea,SWE,SJS,20242025
8480011,https://assets.nhle.com/mugs/nhl/20242025/SJS/8480011.png,Klim,Kostin,10,FWD,C,L,76,232,193,105,1999-05-05,Penza,RUS,SJS,20242025
8481042,https://assets.nhle.com/mugs/nhl/20242025/SJS/8481042.png,Nikolai,Kovalenko,15,FWD,R,L,70,180,178,82,1999-10-17,Raleigh,USA,SJS,20242025
8483481,https://assets.nhle.com/mugs/nhl/20242025/SJS/8483481.png,Cam,Lund,46,FWD,C,R,74,195,188,88,2004-06-07,Bridgewater,USA,SJS,20242025
8484227,https://assets.nhle.com/mugs/nhl/20242025/SJS/8484227.png,Will,Smith,2,FWD,C,R,72,181,183,82,2005-03-17,Boston,USA,SJS,20242025
8475726,https://assets.nhle.com/mugs/nhl/20242025/SJS/8475726.png,Tyler,Toffoli,73,FWD,C,R,72,203,183,92,1992-04-24,Scarborough,CAN,SJS,20242025
8477505,https://assets.nhle.com/mugs/nhl/20242025/SJS/8477505.png,Alexander,Wennberg,21,FWD,C,L,74,190,188,86,1994-09-22,Stockholm,SWE,SJS,20242025
8479576,https://assets.nhle.com/mugs/nhl/20242025/SJS/8479576.png,Vincent,Desharnais,5,DEF,D,R,79,226,201,103,1996-05-29,Laval,CAN,SJS,20242025
8479983,https://assets.nhle.com/mugs/nhl/20242025/SJS/8479983.png,Mario,Ferraro,38,DEF,D,L,72,209,183,95,1998-09-17,Toronto,CAN,SJS,20242025
8480043,https://assets.nhle.com/mugs/nhl/20242025/SJS/8480043.png,Timothy,Liljegren,37,DEF,D,R,73,201,185,91,1999-04-30,Kristianstad,SWE,SJS,20242025
8482166,https://assets.nhle.com/mugs/nhl/20242025/SJS/8482166.png,Shakir,Mukhamadullin,85,DEF,D,L,76,200,193,91,2002-01-10,Ufa,RUS,SJS,20242025
8480172,https://assets.nhle.com/mugs/nhl/20242025/SJS/8480172.png,Jan,Rutta,84,DEF,D,R,75,204,191,93,1990-07-29,Pisek,CZE,SJS,20242025
8481567,https://assets.nhle.com/mugs/nhl/20242025/SJS/8481567.png,Henry,Thrun,3,DEF,D,L,74,210,188,95,2001-03-12,Southborough,USA,SJS,20242025
8480382,https://assets.nhle.com/mugs/nhl/20242025/SJS/8480382.png,Alexandar,Georgiev,40,GK,G,L,73,178,185,81,1996-02-10,Ruse,BGR,SJS,20242025
8484312,https://assets.nhle.com/mugs/nhl/20242025/SJS/8484312.png,Georgi,Romanov,31,GK,G,L,77,207,196,94,1999-12-15,Yekaterinburg,RUS,SJS,20242025
8482665,https://assets.nhle.com/mugs/nhl/20242025/SEA/8482665.png,Matty,Beniers,10,FWD,C,L,74,181,188,82,2002-11-05,Hingham,USA,SEA,20242025
8474586,https://assets.nhle.com/mugs/nhl/20242025/SEA/8474586.png,Jordan,Eberle,7,FWD,R,R,71,180,180,82,1990-05-15,Regina,CAN,SEA,20242025
8479591,https://assets.nhle.com/mugs/nhl/20242025/SEA/8479591.png,Michael,Eyssimont,21,FWD,C,L,72,191,183,87,1996-09-09,Littleton,USA,SEA,20242025
8477919,https://assets.nhle.com/mugs/nhl/20242025/SEA/8477919.png,Frederick,Gaudreau,88,FWD,C,R,72,184,183,83,1993-05-01,Bromont,CAN,SEA,20242025
8477401,https://assets.nhle.com/mugs/nhl/20242025/SEA/8477401.png,John,Hayden,15,FWD,C,R,75,223,191,101,1995-02-14,Chicago,USA,SEA,20242025
8481554,https://assets.nhle.com/mugs/nhl/20242025/SEA/8481554.png,Kaapo,Kakko,84,FWD,R,L,73,215,185,98,2001-02-13,Turku,FIN,SEA,20242025
8481789,https://assets.nhle.com/mugs/nhl/20242025/SEA/8481789.png,Tye,Kartye,12,FWD,L,L,71,202,180,92,2001-04-30,Kingston,CAN,SEA,20242025
8478975,https://assets.nhle.com/mugs/nhl/20242025/SEA/8478975.png,Mason,Marchment,27,FWD,L,L,77,212,196,96,1995-06-18,Uxbridge,CAN,SEA,20242025
8477955,https://assets.nhle.com/mugs/nhl/20242025/SEA/8477955.png,Jared,McCann,19,FWD,L,L,73,191,185,87,1996-05-31,Stratford,CAN,SEA,20242025
8475768,https://assets.nhle.com/mugs/nhl/20242025/SEA/8475768.png,Jaden,Schwartz,17,FWD,C,L,70,185,178,84,1992-06-25,Wilcox,CAN,SEA,20242025
8476905,https://assets.nhle.com/mugs/nhl/20242025/SEA/8476905.png,Chandler,Stephenson,9,FWD,C,L,72,201,183,91,1994-04-22,Saskatoon,CAN,SEA,20242025
8480009,https://assets.nhle.com/mugs/nhl/20242025/SEA/8480009.png,Eeli,Tolvanen,20,FWD,R,L,70,182,178,83,1999-04-22,Vihti,FIN,SEA,20242025
8483524,https://assets.nhle.com/mugs/nhl/20242025/SEA/8483524.png,Shane,Wright,51,FWD,C,R,72,192,183,87,2004-01-05,Burlington,CAN,SEA,20242025
8478407,https://assets.nhle.com/mugs/nhl/20242025/SEA/8478407.png,Vince,Dunn,29,DEF,D,L,72,200,183,91,1996-10-29,Mississauga,CAN,SEA,20242025
8482858,https://assets.nhle.com/mugs/nhl/20242025/SEA/8482858.png,Ryker,Evans,41,DEF,D,L,72,195,183,88,2001-12-13,Calgary,CAN,SEA,20242025
8479985,https://assets.nhle.com/mugs/nhl/20242025/SEA/8479985.png,Cale,Fleury,8,DEF,D,R,73,204,185,93,1998-11-19,Carlyle,CAN,SEA,20242025
8476457,https://assets.nhle.com/mugs/nhl/20242025/SEA/8476457.png,Adam,Larsson,6,DEF,D,R,75,207,191,94,1992-11-12,Skelleftea,SWE,SEA,20242025
8479372,https://assets.nhle.com/mugs/nhl/20242025/SEA/8479372.png,Joshua,Mahura,28,DEF,D,L,72,193,183,88,1998-05-05,St. Albert,CAN,SEA,20242025
